FECHA,TMAX,TMIN,NOMBRE
17082020,3,-1,RIO GRANDE B.A.
17082020,30,8,RIVADAVIA
17082020,24.3,1.1,ROSARIO AERO
17082020,21.6,1.9,SALTA AERO
17082020,17.5,-3.7,SAN ANTONIO OESTE AERO
17082020,21,-2,SAN CARLOS (MZA)
17082020,20.2,2,SAN FERNANDO AERO
17082020,24,0.5,SAN JUAN AERO
17082020,9.2,1.1,SAN JULIAN AERO
17082020,23.2,5.2,SAN LUIS AERO
17082020,21.6,3.5,SAN MARTIN (MZA)
17082020,21,2.4,SAN RAFAEL AERO
17082020,5.2,1,SANTA CRUZ AERO
17082020,21.9,0.4,SANTA ROSA AERO
17082020,23.6,-2.8,SANTA ROSA DE CONLARA AERO
17082020,26,1.2,SANTIAGO DEL ESTERO AERO
17082020,23.8,4.3,SAUCE VIEJO AERO
17082020,25.6,5.1,SUNCHALES AERO
17082020,16.2,-7,TANDIL AERO
17082020,26.5,9.2,TARTAGAL AERO
17082020,26.7,2,TERMAS DE RIO HONDO AERO
17082020,22.5,0.5,TINOGASTA
17082020,16,0.1,TRELEW AERO
17082020,21.2,2,TRENQUE LAUQUEN
17082020,16.4,0,TRES ARROYOS
17082020,24.4,6.9,TUCUMAN AERO
17082020,2,0,USHUAIA AERO
17082020,17.8,-3,USPALLATA
17082020,23.5,3,VENADO TUERTO AERO
17082020,22.1,-0.5,VICTORICA
17082020,16.8,-1.8,VIEDMA AERO
17082020,24.5,2.2,VILLA DE MARIA DEL RIO SECO
17082020,23,5.4,VILLA DOLORES AERO
17082020,15.7,-0.6,VILLA GESELL AERO
17082020,24,-3.8,VILLA REYNOLDS AERO
16082020,19.1,4.3,AEROPARQUE AERO
16082020,16.9,-2.2,AZUL AERO
16082020,16.5,0.4,BAHIA BLANCA AERO
16082020,8.3,0.8,BARILOCHE AERO
16082020,,-24.5,BASE BELGRANO II
16082020,-14.2,-16.8,BASE CARLINI (EX JUBANY)
16082020,-18.3,-21,BASE ESPERANZA
16082020,-22.9,-25.9,BASE MARAMBIO
16082020,-9.4,-20.6,BASE ORCADAS
16082020,-5.6,-14,BASE SAN MARTIN
16082020,15.6,-2.3,BENITO JUAREZ AERO
16082020,20.2,11.1,BERNARDO DE IRIGOYEN AERO
16082020,19.5,-2.5,BOLIVAR AERO
16082020,19.3,4.3,BUENOS AIRES OBSERVATORIO
16082020,19.2,0.9,CAMPO DE MAYO AERO
16082020,24.5,10.6,CATAMARCA AERO
16082020,23,2,CERES AERO
16082020,22.5,5.4,CHAMICAL AERO
16082020,8.5,1.6,CHAPELCO AERO
16082020,21,4,CHEPES
16082020,22.8,1,CHILECITO AERO
16082020,16.9,7,CIPOLLETTI
16082020,11.5,1,COMODORO RIVADAVIA AERO
16082020,18.8,-0.5,CONCORDIA AERO
16082020,23.4,1.7,CORDOBA AERO
16082020,25,2.8,CORDOBA OBSERVATORIO
16082020,17.1,-1,CORONEL PRINGLES AERO
16082020,15.8,-2.6,CORONEL SUAREZ AERO
16082020,22.7,4.9,CORRIENTES AERO
16082020,17.2,-1.4,DOLORES AERO
16082020,13.6,4.5,EL BOLSON AERO
16082020,6.9,-0.4,EL CALAFATE AERO
16082020,19,-3.5,EL PALOMAR AERO
16082020,22,-1.7,EL TREBOL
16082020,22.8,-3,ESCUELA DE AVIACION MILITAR AERO
16082020,8,3.2,ESQUEL AERO
16082020,19.3,2.3,EZEIZA AERO
16082020,23.4,7.1,FORMOSA AERO
16082020,21.6,-0.2,GENERAL PICO AERO
16082020,6,1,GOBERNADOR GREGORES AERO
16082020,20.4,-2,GUALEGUAYCHU AERO
16082020,25,13,IGUAZU AERO
16082020,,,ITUZAINGO
16082020,23,-3.2,JACHAL
16082020,21.6,7.7,JUJUY AERO
16082020,19.5,6,JUJUY U N
16082020,21.5,-4.5,JUNIN AERO
16082020,17.8,2,LA PLATA AERO
16082020,16.8,-1.6,LA QUIACA OBSERVATORIO
16082020,23.4,0.7,LA RIOJA AERO
16082020,24.7,-4.8,LABOULAYE AERO
16082020,17.5,-1.8,LAS FLORES
16082020,26.4,10.6,LAS LOMITAS
16082020,14.9,-2.8,MALARGUE AERO
16082020,9.6,1,MAQUINCHAO
16082020,16.2,-0.9,MAR DEL PLATA AERO
16082020,23,-4.7,MARCOS JUAREZ AERO
16082020,18.9,1,MARIANO MORENO AERO
16082020,19.6,2.4,MENDOZA AERO
16082020,,2.5,MENDOZA OBSERVATORIO
16082020,21,,MERCEDES AERO (CTES)
16082020,19.1,1.2,MERLO AERO
16082020,23.1,7.9,METAN
16082020,20.5,2.8,MONTE CASEROS AERO
16082020,19.2,2.5,MORON AERO
16082020,17.1,6.2,NEUQUEN AERO
16082020,21,0.1,NUEVE DE JULIO
16082020,,,OBERA
16082020,17.3,-3.5,OLAVARRIA AERO
16082020,25.6,12.4,ORAN AERO
16082020,20.8,1.5,PARANA AERO
16082020,8.8,2.9,PASO DE INDIOS
16082020,20.5,2.5,PASO DE LOS LIBRES AERO
16082020,20.6,0.9,PEHUAJO AERO
16082020,8,3,PERITO MORENO AERO
16082020,15.4,2.4,PIGUE AERO
16082020,23.5,-1.2,PILAR OBSERVATORIO
16082020,22.4,9.9,POSADAS AERO
16082020,23.7,4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
16082020,7.6,0.2,PUERTO DESEADO AERO
16082020,11.4,0.8,PUERTO MADRYN AERO
16082020,16.8,-2.7,PUNTA INDIO B.A.
16082020,23.6,1.5,RAFAELA AERO
16082020,22.2,0.9,RECONQUISTA AERO
16082020,23.5,3,RESISTENCIA AERO
16082020,16.2,3.6,RIO COLORADO
16082020,24,2,RIO CUARTO AERO
16082020,5.5,0.7,RIO GALLEGOS AERO
16082020,5.3,-0.8,RIO GRANDE B.A.
16082020,26.8,8.4,RIVADAVIA
16082020,22.5,-3.8,ROSARIO AERO
16082020,20.3,5.2,SALTA AERO
16082020,13,4.2,SAN ANTONIO OESTE AERO
16082020,,,SAN CARLOS (MZA)
16082020,19.4,0.6,SAN FERNANDO AERO
16082020,20.5,-3,SAN JUAN AERO
16082020,7.3,0.9,SAN JULIAN AERO
16082020,20.5,5.1,SAN LUIS AERO
16082020,21.3,1.3,SAN MARTIN (MZA)
16082020,22,2.1,SAN RAFAEL AERO
16082020,4.9,-1.2,SANTA CRUZ AERO
16082020,19.5,-0.4,SANTA ROSA AERO
16082020,20.2,-6.2,SANTA ROSA DE CONLARA AERO
16082020,23.8,2.4,SANTIAGO DEL ESTERO AERO
16082020,22.2,0.4,SAUCE VIEJO AERO
16082020,23.5,-1.2,SUNCHALES AERO
16082020,16.4,-2.8,TANDIL AERO
16082020,24,10,TARTAGAL AERO
16082020,25,1.5,TERMAS DE RIO HONDO AERO
16082020,24.5,0.5,TINOGASTA
16082020,11.6,3,TRELEW AERO
16082020,,,TRENQUE LAUQUEN
16082020,15.7,1,TRES ARROYOS
16082020,24.2,5.6,TUCUMAN AERO
16082020,1.6,-0.3,USHUAIA AERO
16082020,17.5,-0.5,USPALLATA
16082020,23,-3,VENADO TUERTO AERO
16082020,19.9,-0.5,VICTORICA
16082020,11.6,0.2,VIEDMA AERO
16082020,23,-2.9,VILLA DE MARIA DEL RIO SECO
16082020,19.7,4,VILLA DOLORES AERO
16082020,16,-0.6,VILLA GESELL AERO
16082020,24.5,-6.8,VILLA REYNOLDS AERO
15082020,16.7,7.8,AEROPARQUE AERO
15082020,12,-1.2,AZUL AERO
15082020,11,0.2,BAHIA BLANCA AERO
15082020,4,-3,BARILOCHE AERO
15082020,,-24,BASE BELGRANO II
15082020,-10.2,-16.4,BASE CARLINI (EX JUBANY)
15082020,-19.7,-21.9,BASE ESPERANZA
15082020,-25.3,-28.5,BASE MARAMBIO
15082020,-7.9,-14.1,BASE ORCADAS
15082020,-8.6,-14.4,BASE SAN MARTIN
15082020,11.5,-2.6,BENITO JUAREZ AERO
15082020,20.9,12.8,BERNARDO DE IRIGOYEN AERO
15082020,13.6,-2.8,BOLIVAR AERO
15082020,17,5.5,BUENOS AIRES OBSERVATORIO
15082020,16.2,3,CAMPO DE MAYO AERO
15082020,23.7,3.3,CATAMARCA AERO
15082020,20.5,4,CERES AERO
15082020,21,1.8,CHAMICAL AERO
15082020,5,-2,CHAPELCO AERO
15082020,21.5,3,CHEPES
15082020,20,1.1,CHILECITO AERO
15082020,12.7,5.4,CIPOLLETTI
15082020,10.5,3.3,COMODORO RIVADAVIA AERO
15082020,17.3,8,CONCORDIA AERO
15082020,18.8,-1.7,CORDOBA AERO
15082020,19.6,2.9,CORDOBA OBSERVATORIO
15082020,11.1,1,CORONEL PRINGLES AERO
15082020,10.3,-0.7,CORONEL SUAREZ AERO
15082020,21.4,7,CORRIENTES AERO
15082020,14.2,0.3,DOLORES AERO
15082020,9.3,-1,EL BOLSON AERO
15082020,5.4,-1,EL CALAFATE AERO
15082020,16.9,2,EL PALOMAR AERO
15082020,19.5,-3,EL TREBOL
15082020,18.2,-2.2,ESCUELA DE AVIACION MILITAR AERO
15082020,5,-2.2,ESQUEL AERO
15082020,16.8,0.8,EZEIZA AERO
15082020,20.4,9.8,FORMOSA AERO
15082020,14.5,-2,GENERAL PICO AERO
15082020,6,-2,GOBERNADOR GREGORES AERO
15082020,17.4,2.1,GUALEGUAYCHU AERO
15082020,21.8,16.6,IGUAZU AERO
15082020,17,10.6,ITUZAINGO
15082020,18.5,-3.8,JACHAL
15082020,24.1,6.8,JUJUY AERO
15082020,22.5,4.9,JUJUY U N
15082020,16.5,-2.5,JUNIN AERO
15082020,15.2,2.5,LA PLATA AERO
15082020,15,-8,LA QUIACA OBSERVATORIO
15082020,22.3,2.7,LA RIOJA AERO
15082020,17.3,-3,LABOULAYE AERO
15082020,14,-2,LAS FLORES
15082020,26.5,13.2,LAS LOMITAS
15082020,13.6,-1.7,MALARGUE AERO
15082020,5.5,-4.2,MAQUINCHAO
15082020,12.8,1.5,MAR DEL PLATA AERO
15082020,19.6,-6.5,MARCOS JUAREZ AERO
15082020,16.5,2.5,MARIANO MORENO AERO
15082020,18.2,1,MENDOZA AERO
15082020,,0.9,MENDOZA OBSERVATORIO
15082020,21,,MERCEDES AERO (CTES)
15082020,16.5,2.5,MERLO AERO
15082020,22.7,3.6,METAN
15082020,18.6,9.6,MONTE CASEROS AERO
15082020,16.4,3.1,MORON AERO
15082020,12.4,4.8,NEUQUEN AERO
15082020,15.4,1.1,NUEVE DE JULIO
15082020,18,10.8,OBERA
15082020,12.1,-1.5,OLAVARRIA AERO
15082020,25.9,10.6,ORAN AERO
15082020,18.5,3.4,PARANA AERO
15082020,8,0,PASO DE INDIOS
15082020,19.6,10.5,PASO DE LOS LIBRES AERO
15082020,14.3,0.6,PEHUAJO AERO
15082020,8.7,1.6,PERITO MORENO AERO
15082020,9.5,-0.8,PIGUE AERO
15082020,18.8,0.5,PILAR OBSERVATORIO
15082020,17.7,12.5,POSADAS AERO
15082020,24.6,3.7,PRESIDENCIA ROQUE SAENZ PEÑA AERO
15082020,7,-0.7,PUERTO DESEADO AERO
15082020,9.8,3.2,PUERTO MADRYN AERO
15082020,15.7,2.6,PUNTA INDIO B.A.
15082020,17.6,2.2,RAFAELA AERO
15082020,20.8,6,RECONQUISTA AERO
15082020,21.5,6.1,RESISTENCIA AERO
15082020,11.6,3.6,RIO COLORADO
15082020,18,-0.8,RIO CUARTO AERO
15082020,6.5,-2.3,RIO GALLEGOS AERO
15082020,3.6,-2.7,RIO GRANDE B.A.
15082020,28,10,RIVADAVIA
15082020,19,-1,ROSARIO AERO
15082020,22.8,2,SALTA AERO
15082020,12.7,2.8,SAN ANTONIO OESTE AERO
15082020,17,-4.5,SAN CARLOS (MZA)
15082020,17.3,2,SAN FERNANDO AERO
15082020,19.5,-2.4,SAN JUAN AERO
15082020,6.1,-3.1,SAN JULIAN AERO
15082020,17.6,3.6,SAN LUIS AERO
15082020,20.1,0.5,SAN MARTIN (MZA)
15082020,14.9,-1.8,SAN RAFAEL AERO
15082020,6,-2.1,SANTA CRUZ AERO
15082020,12.7,-0.9,SANTA ROSA AERO
15082020,20.7,-4.1,SANTA ROSA DE CONLARA AERO
15082020,23,5,SANTIAGO DEL ESTERO AERO
15082020,18.7,1.4,SAUCE VIEJO AERO
15082020,19,1.6,SUNCHALES AERO
15082020,12.1,-2.6,TANDIL AERO
15082020,26,14.8,TARTAGAL AERO
15082020,20.2,,TERMAS DE RIO HONDO AERO
15082020,23.5,-1.5,TINOGASTA
15082020,11.2,3.9,TRELEW AERO
15082020,14.5,0.5,TRENQUE LAUQUEN
15082020,10.9,2,TRES ARROYOS
15082020,21.4,2.7,TUCUMAN AERO
15082020,4.2,-0.6,USHUAIA AERO
15082020,16,-4.1,USPALLATA
15082020,18,-4.5,VENADO TUERTO AERO
15082020,13.5,-1.3,VICTORICA
15082020,9.9,2.7,VIEDMA AERO
15082020,20,1.7,VILLA DE MARIA DEL RIO SECO
15082020,20.3,0.5,VILLA DOLORES AERO
15082020,13.5,1.6,VILLA GESELL AERO
15082020,17.4,-6.8,VILLA REYNOLDS AERO
14082020,16.5,7.3,AEROPARQUE AERO
14082020,17.7,2.8,AZUL AERO
14082020,14.6,2.2,BAHIA BLANCA AERO
14082020,4.3,-0.7,BARILOCHE AERO
14082020,,-22.2,BASE BELGRANO II
14082020,-12.1,-13.8,BASE CARLINI (EX JUBANY)
14082020,-16.6,-20,BASE ESPERANZA
14082020,-23.3,-28.2,BASE MARAMBIO
14082020,-3.6,-9.3,BASE ORCADAS
14082020,-9.4,-16,BASE SAN MARTIN
14082020,16.6,2.6,BENITO JUAREZ AERO
14082020,22,10.4,BERNARDO DE IRIGOYEN AERO
14082020,19.7,3.1,BOLIVAR AERO
14082020,19.6,7.2,BUENOS AIRES OBSERVATORIO
14082020,20.9,0.2,CAMPO DE MAYO AERO
14082020,25.6,2.5,CATAMARCA AERO
14082020,24.5,2.5,CERES AERO
14082020,23.3,4.2,CHAMICAL AERO
14082020,5.6,-1.8,CHAPELCO AERO
14082020,20,2,CHEPES
14082020,26,0,CHILECITO AERO
14082020,13,6.6,CIPOLLETTI
14082020,8.6,0.4,COMODORO RIVADAVIA AERO
14082020,16,7.1,CONCORDIA AERO
14082020,24.1,0.3,CORDOBA AERO
14082020,23.2,7,CORDOBA OBSERVATORIO
14082020,16.1,3.6,CORONEL PRINGLES AERO
14082020,16,4.2,CORONEL SUAREZ AERO
14082020,19.6,8.8,CORRIENTES AERO
14082020,19.8,4.1,DOLORES AERO
14082020,9.4,-1.4,EL BOLSON AERO
14082020,3.9,-4.6,EL CALAFATE AERO
14082020,21,-0.7,EL PALOMAR AERO
14082020,22.7,3.5,EL TREBOL
14082020,21,-2.5,ESCUELA DE AVIACION MILITAR AERO
14082020,7.2,-1.5,ESQUEL AERO
14082020,20.8,4.7,EZEIZA AERO
14082020,19,8,FORMOSA AERO
14082020,19,5.5,GENERAL PICO AERO
14082020,1.8,-2,GOBERNADOR GREGORES AERO
14082020,18,4.5,GUALEGUAYCHU AERO
14082020,25.7,11,IGUAZU AERO
14082020,19,13,ITUZAINGO
14082020,22.5,-3.2,JACHAL
14082020,27.6,3.8,JUJUY AERO
14082020,25,2.4,JUJUY U N
14082020,20.5,0.6,JUNIN AERO
14082020,18.6,2.3,LA PLATA AERO
14082020,16.5,-2.7,LA QUIACA OBSERVATORIO
14082020,24.1,1.6,LA RIOJA AERO
14082020,19.5,-1.6,LABOULAYE AERO
14082020,19.5,5.7,LAS FLORES
14082020,30.2,10,LAS LOMITAS
14082020,13.2,1.4,MALARGUE AERO
14082020,6.5,-1.8,MAQUINCHAO
14082020,18.1,0.9,MAR DEL PLATA AERO
14082020,22.4,-1.4,MARCOS JUAREZ AERO
14082020,20.5,1.5,MARIANO MORENO AERO
14082020,16.6,0.6,MENDOZA AERO
14082020,,4,MENDOZA OBSERVATORIO
14082020,17.6,,MERCEDES AERO (CTES)
14082020,21,5.5,MERLO AERO
14082020,28.8,5.1,METAN
14082020,16.1,9.8,MONTE CASEROS AERO
14082020,20.7,5.8,MORON AERO
14082020,13.2,5.7,NEUQUEN AERO
14082020,19.9,4.3,NUEVE DE JULIO
14082020,18,12.5,OBERA
14082020,18.1,3.2,OLAVARRIA AERO
14082020,28.6,6.6,ORAN AERO
14082020,19.2,4.3,PARANA AERO
14082020,9.5,-1.1,PASO DE INDIOS
14082020,17.3,13,PASO DE LOS LIBRES AERO
14082020,19.2,4.1,PEHUAJO AERO
14082020,6,-2.8,PERITO MORENO AERO
14082020,13.8,3.5,PIGUE AERO
14082020,22.5,2.2,PILAR OBSERVATORIO
14082020,17.5,12.1,POSADAS AERO
14082020,25.1,4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
14082020,4.8,-1.2,PUERTO DESEADO AERO
14082020,10.7,4,PUERTO MADRYN AERO
14082020,17.5,3.5,PUNTA INDIO B.A.
14082020,22.1,4.5,RAFAELA AERO
14082020,19,8.3,RECONQUISTA AERO
14082020,20.1,8.1,RESISTENCIA AERO
14082020,14.6,7.2,RIO COLORADO
14082020,19,3.7,RIO CUARTO AERO
14082020,3.5,-3.8,RIO GALLEGOS AERO
14082020,2.6,-8.2,RIO GRANDE B.A.
14082020,32.5,7.5,RIVADAVIA
14082020,21.5,4.7,ROSARIO AERO
14082020,28.4,-1.7,SALTA AERO
14082020,14.6,4.2,SAN ANTONIO OESTE AERO
14082020,17.5,-1,SAN CARLOS (MZA)
14082020,21.2,3.6,SAN FERNANDO AERO
14082020,18.6,-3.5,SAN JUAN AERO
14082020,2.7,-5.9,SAN JULIAN AERO
14082020,17,4.3,SAN LUIS AERO
14082020,17.3,3.3,SAN MARTIN (MZA)
14082020,16.6,1.1,SAN RAFAEL AERO
14082020,1.2,-3.7,SANTA CRUZ AERO
14082020,15.6,2.9,SANTA ROSA AERO
14082020,18.7,-5,SANTA ROSA DE CONLARA AERO
14082020,27.4,2,SANTIAGO DEL ESTERO AERO
14082020,22.2,5,SAUCE VIEJO AERO
14082020,25.5,2.7,SUNCHALES AERO
14082020,17.4,-1.5,TANDIL AERO
14082020,31.6,6.2,TARTAGAL AERO
14082020,,,TERMAS DE RIO HONDO AERO
14082020,28,2,TINOGASTA
14082020,10.5,3.4,TRELEW AERO
14082020,18.6,4.4,TRENQUE LAUQUEN
14082020,17.5,5.6,TRES ARROYOS
14082020,28.7,5.6,TUCUMAN AERO
14082020,2.5,-4.3,USHUAIA AERO
14082020,16,-3,USPALLATA
14082020,21,-1.1,VENADO TUERTO AERO
14082020,15.5,1.7,VICTORICA
14082020,11.2,4.7,VIEDMA AERO
14082020,25.6,1.3,VILLA DE MARIA DEL RIO SECO
14082020,21.6,4.8,VILLA DOLORES AERO
14082020,18.5,0.9,VILLA GESELL AERO
14082020,18.4,-0.8,VILLA REYNOLDS AERO
13082020,18.2,7.2,AEROPARQUE AERO
13082020,16.5,0.3,AZUL AERO
13082020,16.6,6.3,BAHIA BLANCA AERO
13082020,7.6,2.4,BARILOCHE AERO
13082020,,-22.5,BASE BELGRANO II
13082020,-12.3,-14.8,BASE CARLINI (EX JUBANY)
13082020,-17.5,-22.3,BASE ESPERANZA
13082020,-26.3,-29.3,BASE MARAMBIO
13082020,-3.5,-9.4,BASE ORCADAS
13082020,-10,-15.1,BASE SAN MARTIN
13082020,15.4,3.6,BENITO JUAREZ AERO
13082020,17,13.2,BERNARDO DE IRIGOYEN AERO
13082020,18.6,-2.5,BOLIVAR AERO
13082020,19.4,6.2,BUENOS AIRES OBSERVATORIO
13082020,18.8,-0.6,CAMPO DE MAYO AERO
13082020,24.2,2.2,CATAMARCA AERO
13082020,20.5,1,CERES AERO
13082020,21,-0.1,CHAMICAL AERO
13082020,7.4,3.2,CHAPELCO AERO
13082020,22.5,-1,CHEPES
13082020,20,1,CHILECITO AERO
13082020,14.2,9.6,CIPOLLETTI
13082020,7.5,3.9,COMODORO RIVADAVIA AERO
13082020,19.4,2.7,CONCORDIA AERO
13082020,21.3,-1.2,CORDOBA AERO
13082020,22.2,2,CORDOBA OBSERVATORIO
13082020,16.5,4,CORONEL PRINGLES AERO
13082020,16.5,0.3,CORONEL SUAREZ AERO
13082020,20.6,6,CORRIENTES AERO
13082020,17.7,0.6,DOLORES AERO
13082020,11.7,4.2,EL BOLSON AERO
13082020,2.4,-4,EL CALAFATE AERO
13082020,18.7,-1.2,EL PALOMAR AERO
13082020,20.5,-2.5,EL TREBOL
13082020,20.2,-1.4,ESCUELA DE AVIACION MILITAR AERO
13082020,10,2.2,ESQUEL AERO
13082020,19.1,3.5,EZEIZA AERO
13082020,20.6,9.3,FORMOSA AERO
13082020,20,-0.5,GENERAL PICO AERO
13082020,4,-4,GOBERNADOR GREGORES AERO
13082020,19,0.1,GUALEGUAYCHU AERO
13082020,17.5,13,IGUAZU AERO
13082020,14.8,10,ITUZAINGO
13082020,20.5,-6,JACHAL
13082020,21.1,1.9,JUJUY AERO
13082020,20.2,-0.5,JUJUY U N
13082020,20.5,-1.6,JUNIN AERO
13082020,16.9,2,LA PLATA AERO
13082020,15.7,-4.4,LA QUIACA OBSERVATORIO
13082020,21.6,0.9,LA RIOJA AERO
13082020,20.1,-1.7,LABOULAYE AERO
13082020,18,1.5,LAS FLORES
13082020,24.9,8.1,LAS LOMITAS
13082020,15.6,1,MALARGUE AERO
13082020,9.8,0.2,MAQUINCHAO
13082020,15.7,1,MAR DEL PLATA AERO
13082020,20.9,-4.4,MARCOS JUAREZ AERO
13082020,18.5,0.5,MARIANO MORENO AERO
13082020,20.2,-0.1,MENDOZA AERO
13082020,,1.7,MENDOZA OBSERVATORIO
13082020,20.5,,MERCEDES AERO (CTES)
13082020,19,2,MERLO AERO
13082020,20.3,1.9,METAN
13082020,19.8,4.8,MONTE CASEROS AERO
13082020,18.2,3.4,MORON AERO
13082020,13.7,7.4,NEUQUEN AERO
13082020,19.8,2.5,NUEVE DE JULIO
13082020,14,10.8,OBERA
13082020,16.6,-0.5,OLAVARRIA AERO
13082020,24,4.7,ORAN AERO
13082020,20.2,1.2,PARANA AERO
13082020,11.5,4,PASO DE INDIOS
13082020,18.3,6.6,PASO DE LOS LIBRES AERO
13082020,18.9,2.8,PEHUAJO AERO
13082020,8.7,3.4,PERITO MORENO AERO
13082020,15.5,0.3,PIGUE AERO
13082020,20.7,-1.4,PILAR OBSERVATORIO
13082020,15.4,10.5,POSADAS AERO
13082020,24.1,-1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
13082020,8,-1.6,PUERTO DESEADO AERO
13082020,15.4,6.5,PUERTO MADRYN AERO
13082020,17.5,2.5,PUNTA INDIO B.A.
13082020,20.6,2.8,RAFAELA AERO
13082020,21.5,2.1,RECONQUISTA AERO
13082020,21.8,3.4,RESISTENCIA AERO
13082020,17.6,4.6,RIO COLORADO
13082020,20.4,2,RIO CUARTO AERO
13082020,3.7,-4,RIO GALLEGOS AERO
13082020,3.6,-6.3,RIO GRANDE B.A.
13082020,25.8,4,RIVADAVIA
13082020,20.4,-2.6,ROSARIO AERO
13082020,21.4,-1.7,SALTA AERO
13082020,18,4.4,SAN ANTONIO OESTE AERO
13082020,21,-4.5,SAN CARLOS (MZA)
13082020,19,4.2,SAN FERNANDO AERO
13082020,21.6,-1.4,SAN JUAN AERO
13082020,6.4,-2.1,SAN JULIAN AERO
13082020,20.5,4.2,SAN LUIS AERO
13082020,20,-0.3,SAN MARTIN (MZA)
13082020,18.8,3.5,SAN RAFAEL AERO
13082020,3.6,-2.3,SANTA CRUZ AERO
13082020,19.5,2.3,SANTA ROSA AERO
13082020,19.7,-5.7,SANTA ROSA DE CONLARA AERO
13082020,22.2,-3,SANTIAGO DEL ESTERO AERO
13082020,20.4,-0.2,SAUCE VIEJO AERO
13082020,21.9,0.4,SUNCHALES AERO
13082020,17.2,0.9,TANDIL AERO
13082020,23.2,3,TARTAGAL AERO
13082020,21,0,TERMAS DE RIO HONDO AERO
13082020,22.5,-1.5,TINOGASTA
13082020,14.8,6.3,TRELEW AERO
13082020,20.3,1,TRENQUE LAUQUEN
13082020,16.5,3.2,TRES ARROYOS
13082020,21.8,2.3,TUCUMAN AERO
13082020,0.6,-0.8,USHUAIA AERO
13082020,17.6,-3.2,USPALLATA
13082020,21,-2.3,VENADO TUERTO AERO
13082020,20,2.5,VICTORICA
13082020,15.7,5.5,VIEDMA AERO
13082020,23,-4.2,VILLA DE MARIA DEL RIO SECO
13082020,19.2,-1.4,VILLA DOLORES AERO
13082020,16,3,VILLA GESELL AERO
13082020,23,-0.4,VILLA REYNOLDS AERO
12082020,15.5,3.8,AEROPARQUE AERO
12082020,15.7,-1.2,AZUL AERO
12082020,16,1.4,BAHIA BLANCA AERO
12082020,7.4,2.8,BARILOCHE AERO
12082020,,-20.8,BASE BELGRANO II
12082020,-11.7,-14.8,BASE CARLINI (EX JUBANY)
12082020,-20.4,-22.2,BASE ESPERANZA
12082020,-25.5,-28.2,BASE MARAMBIO
12082020,-3.5,-9.8,BASE ORCADAS
12082020,-9.9,-16.4,BASE SAN MARTIN
12082020,16,0,BENITO JUAREZ AERO
12082020,15.4,9.1,BERNARDO DE IRIGOYEN AERO
12082020,16.6,-4.2,BOLIVAR AERO
12082020,16.5,2.4,BUENOS AIRES OBSERVATORIO
12082020,16.3,-2,CAMPO DE MAYO AERO
12082020,19,4,CATAMARCA AERO
12082020,17.3,5,CERES AERO
12082020,17.4,1.6,CHAMICAL AERO
12082020,7.7,1.6,CHAPELCO AERO
12082020,17,1,CHEPES
12082020,16,-2.7,CHILECITO AERO
12082020,17.6,2.3,CIPOLLETTI
12082020,11.5,5.7,COMODORO RIVADAVIA AERO
12082020,14.5,-0.4,CONCORDIA AERO
12082020,17.6,-2.1,CORDOBA AERO
12082020,18,3,CORDOBA OBSERVATORIO
12082020,17.3,-0.9,CORONEL PRINGLES AERO
12082020,16,-2.4,CORONEL SUAREZ AERO
12082020,14.9,8.1,CORRIENTES AERO
12082020,16.2,-1.4,DOLORES AERO
12082020,11.5,-0.2,EL BOLSON AERO
12082020,5.4,0.5,EL CALAFATE AERO
12082020,16.3,-4.4,EL PALOMAR AERO
12082020,16.1,-3.5,EL TREBOL
12082020,16.5,-3.2,ESCUELA DE AVIACION MILITAR AERO
12082020,8.4,4.4,ESQUEL AERO
12082020,16,0.1,EZEIZA AERO
12082020,11.2,7.9,FORMOSA AERO
12082020,19,-2.6,GENERAL PICO AERO
12082020,3.6,-0.6,GOBERNADOR GREGORES AERO
12082020,16.5,-1.2,GUALEGUAYCHU AERO
12082020,19.4,13.4,IGUAZU AERO
12082020,10.6,8,ITUZAINGO
12082020,15,-4.2,JACHAL
12082020,20.1,1.3,JUJUY AERO
12082020,17.8,0.1,JUJUY U N
12082020,17.5,-5.4,JUNIN AERO
12082020,14.4,0.7,LA PLATA AERO
12082020,16.5,-4.5,LA QUIACA OBSERVATORIO
12082020,17.2,0.9,LA RIOJA AERO
12082020,19.2,-5.2,LABOULAYE AERO
12082020,16,-0.5,LAS FLORES
12082020,20,10.4,LAS LOMITAS
12082020,16.1,-6.6,MALARGUE AERO
12082020,6.5,-2.2,MAQUINCHAO
12082020,17.2,-0.5,MAR DEL PLATA AERO
12082020,17.3,-4,MARCOS JUAREZ AERO
12082020,16,-1.5,MARIANO MORENO AERO
12082020,15.7,-0.8,MENDOZA AERO
12082020,,-0.8,MENDOZA OBSERVATORIO
12082020,16.6,,MERCEDES AERO (CTES)
12082020,16,-1,MERLO AERO
12082020,17,0.4,METAN
12082020,13.6,4.8,MONTE CASEROS AERO
12082020,16,1.4,MORON AERO
12082020,16.6,-1,NEUQUEN AERO
12082020,16.6,0.4,NUEVE DE JULIO
12082020,15,8,OBERA
12082020,16.5,-1.1,OLAVARRIA AERO
12082020,20.8,10.5,ORAN AERO
12082020,15.8,2.2,PARANA AERO
